transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,property_valuation,comparison_date,recency
10755,35,656,2017-12-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00,448.67999999999995,Female,80.0,1978-11-17 00:00:00,44.0,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,8.0,60 Meadow Vale Hill,3032.0,VIC,5.0,2017-12-30,10.0
10927,0,3448,2017-12-20,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07 00:00:00,91.15,Male,26.0,1977-02-16 00:00:00,46.0,Software Consultant,Financial Services,High Net Worth,N,No,9.0,6691 Lindbergh Drive,2147.0,NSW,9.0,2017-12-30,10.0
11031,62,1953,2017-12-20,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09 00:00:00,409.8600000000001,Female,23.0,1978-06-05 00:00:00,45.0,Paralegal,Financial Services,High Net Worth,N,No,12.0,299 Pine View Parkway,3121.0,VIC,12.0,2017-12-30,10.0
11371,99,704,2017-12-20,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10 00:00:00,456.44999999999993,Female,49.0,1998-12-08 00:00:00,24.0,Research Nurse,Health,Mass Customer,N,No,4.0,70836 Colorado Plaza,2571.0,NSW,11.0,2017-12-30,10.0
11593,78,3335,2017-12-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00,1055.82,Male,47.0,1979-12-15 00:00:00,43.0,Editor,Health,Mass Customer,N,No,16.0,3732 Linden Avenue,4820.0,QLD,1.0,2017-12-30,10.0
11754,44,3105,2017-12-20,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09 00:00:00,1660.88,Male,88.0,1965-10-14 00:00:00,57.0,Teacher,Health,Mass Customer,N,No,12.0,146 Dakota Pass,4017.0,QLD,7.0,2017-12-30,10.0
12735,45,742,2017-12-20,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12 00:00:00,356.5,Male,55.0,1966-04-24 00:00:00,57.0,Senior Developer,Manufacturing,Mass Customer,N,No,15.0,1 Monica Street,2100.0,NSW,9.0,2017-12-30,10.0
13291,95,1317,2017-12-20,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1999-07-20 00:00:00,41.129999999999995,Male,2.0,1973-01-18 00:00:00,50.0,General Manager,Retail,Mass Customer,N,Yes,5.0,58563 Monterey Hill,4300.0,QLD,2.0,2017-12-30,10.0
14071,59,640,2017-12-20,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1991-05-06 00:00:00,155.6500000000001,Male,12.0,1975-07-12 00:00:00,48.0,Librarian,Entertainment,High Net Worth,N,Yes,10.0,18 Forest Avenue,2204.0,NSW,9.0,2017-12-30,10.0
14555,0,687,2017-12-20,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00,15.080000000000005,Male,25.0,1959-02-10 00:00:00,64.0,Executive Secretary,Retail,High Net Worth,N,Yes,5.0,4535 Daystar Parkway,2072.0,NSW,12.0,2017-12-30,10.0
16476,70,1303,2017-12-20,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11 00:00:00,198.29000000000002,Male,64.0,1972-04-27 00:00:00,0.0,0,Argiculture,Mass Customer,N,No,15.0,0917 Golf View Parkway,4217.0,QLD,1.0,2017-12-30,10.0
16939,40,1167,2017-12-20,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02 00:00:00,583.2700000000001,Female,20.0,1996-06-03 00:00:00,27.0,Software Test Engineer III,Health,Mass Customer,N,No,4.0,72673 Mayfield Trail,4209.0,QLD,6.0,2017-12-30,10.0
17987,39,589,2017-12-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2006-02-02 00:00:00,1230.27,Male,76.0,1995-12-07 00:00:00,27.0,Compensation Analyst,Financial Services,Mass Customer,N,Yes,1.0,01736 Saint Paul Way,2154.0,NSW,11.0,2017-12-30,10.0
18127,14,1123,2017-12-20,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05 00:00:00,152.54999999999995,Male,50.0,1962-06-18 00:00:00,0.0,0,Property,Mass Customer,N,No,13.0,338 Grasskamp Lane,2573.0,NSW,7.0,2017-12-30,10.0
18671,37,3157,2017-12-20,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-12-04 00:00:00,1544.6100000000001,Male,46.0,1997-07-19 00:00:00,0.0,0,Retail,Mass Customer,N,Yes,1.0,16 Hansons Hill,2454.0,NSW,7.0,2017-12-30,10.0
18788,73,1326,2017-12-20,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,1997-01-25 00:00:00,1612.25,Male,15.0,1966-02-23 00:00:00,57.0,Biostatistician III,Health,Affluent Customer,N,Yes,5.0,38 Main Park,3188.0,VIC,8.0,2017-12-30,10.0
19061,23,3337,2017-12-20,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02 00:00:00,75.75,Male,58.0,1976-10-28 00:00:00,0.0,0,Argiculture,Mass Customer,N,Yes,16.0,6933 Leroy Parkway,4209.0,QLD,4.0,2017-12-30,10.0
19559,0,1165,2017-12-20,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02 00:00:00,17.869999999999997,Female,58.0,1993-06-23 00:00:00,30.0,Administrative Assistant IV,Financial Services,High Net Worth,N,No,2.0,11 Corscot Plaza,2710.0,NSW,1.0,2017-12-30,10.0
19667,78,975,2017-12-20,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00,1055.82,U,26.0,00:00:00,0.0,Automation Specialist IV,IT,Mass Customer,N,No,0.0,95 Old Gate Junction,2760.0,NSW,8.0,2017-12-30,10.0
1113,85,990,2017-12-19,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1997-08-25 00:00:00,547.28,Female,56.0,1976-04-13 00:00:00,47.0,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14.0,21780 Service Park,2560.0,NSW,7.0,2017-12-30,11.0
1470,55,1104,2017-12-19,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21 00:00:00,1295.43,Female,82.0,1959-12-31 00:00:00,63.0,Programmer III,Retail,Mass Customer,N,No,8.0,22669 Lien Center,2565.0,NSW,6.0,2017-12-30,11.0
1957,89,3086,2017-12-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07 00:00:00,1230.27,U,18.0,00:00:00,0.0,Biostatistician I,IT,High Net Worth,N,No,0.0,00183 Arapahoe Pass,4116.0,QLD,7.0,2017-12-30,11.0
2327,23,858,2017-12-19,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1999-07-26 00:00:00,817.36,Female,79.0,1980-06-02 00:00:00,43.0,Internal Auditor,Financial Services,High Net Worth,N,Yes,9.0,681 Transport Pass,4055.0,QLD,7.0,2017-12-30,11.0
2353,43,1860,2017-12-19,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04 00:00:00,502.47,Female,4.0,1976-12-28 00:00:00,46.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0,52425 Prairie Rose Road,4500.0,QLD,6.0,2017-12-30,11.0
2778,52,3042,2017-12-19,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07 00:00:00,957.02,Male,76.0,1971-03-17 00:00:00,52.0,Engineer II,Property,High Net Worth,N,Yes,15.0,5649 Crest Line Place,4455.0,QLD,2.0,2017-12-30,11.0
2865,61,1367,2017-12-19,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17 00:00:00,14.229999999999997,Female,63.0,1973-06-29 00:00:00,50.0,Internal Auditor,Retail,Mass Customer,N,No,18.0,5413 Harbort Terrace,3226.0,VIC,7.0,2017-12-30,11.0
3039,89,697,2017-12-19,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20 00:00:00,1305.25,Male,25.0,1986-11-29 00:00:00,36.0,Environmental Specialist,Entertainment,Mass Customer,N,No,10.0,16420 Veith Crossing,4214.0,QLD,7.0,2017-12-30,11.0
3437,81,3152,2017-12-19,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2006-10-01 00:00:00,502.47,Female,6.0,1999-06-07 00:00:00,24.0,Teacher,Financial Services,High Net Worth,N,Yes,3.0,0250 Onsgard Center,4034.0,QLD,7.0,2017-12-30,11.0
3750,62,831,2017-12-19,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23 00:00:00,179.44,Male,4.0,1973-04-20 00:00:00,50.0,Paralegal,Financial Services,Affluent Customer,N,No,11.0,205 Melody Circle,4207.0,QLD,4.0,2017-12-30,11.0
4515,48,3241,2017-12-19,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-04 00:00:00,812.44,Male,34.0,1979-10-29 00:00:00,43.0,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0,7574 Onsgard Drive,4011.0,QLD,7.0,2017-12-30,11.0
4829,64,1081,2017-12-19,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18 00:00:00,872.8900000000001,Female,25.0,1985-10-21 00:00:00,37.0,Social Worker,Health,Mass Customer,N,No,16.0,05415 Basil Junction,2450.0,NSW,8.0,2017-12-30,11.0
5790,37,1638,2017-12-19,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2010-06-07 00:00:00,1544.6100000000001,Male,55.0,1992-05-12 00:00:00,31.0,Speech Pathologist,Financial Services,Mass Customer,N,Yes,10.0,313 Schiller Trail,3018.0,VIC,4.0,2017-12-30,11.0
6448,50,649,2017-12-19,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2015-10-18 00:00:00,43.97,Female,23.0,1974-12-07 00:00:00,48.0,Legal Assistant,Financial Services,Mass Customer,N,Yes,10.0,41759 Crowley Circle,2560.0,NSW,8.0,2017-12-30,11.0
6949,4,3183,2017-12-19,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09 00:00:00,451.6500000000001,Male,64.0,1974-06-19 00:00:00,49.0,Junior Executive,Health,Mass Customer,N,No,14.0,9200 Continental Center,3165.0,VIC,10.0,2017-12-30,11.0
7372,88,2042,2017-12-19,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16 00:00:00,817.36,Male,65.0,1968-08-14 00:00:00,55.0,Registered Nurse,Health,Mass Customer,N,No,17.0,95 Butterfield Circle,3352.0,VIC,4.0,2017-12-30,11.0
7853,37,2550,2017-12-19,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2010-06-07 00:00:00,1544.6100000000001,Male,34.0,1997-08-12 00:00:00,26.0,Pharmacist,Health,Mass Customer,N,Yes,4.0,92427 Norway Maple Street,3000.0,VIC,6.0,2017-12-30,11.0
9335,48,856,2017-12-19,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-04 00:00:00,812.44,Male,63.0,1988-10-01 00:00:00,34.0,Quality Engineer,Financial Services,Mass Customer,N,Yes,9.0,94 Anhalt Way,3139.0,VIC,7.0,2017-12-30,11.0
9624,78,2335,2017-12-19,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00,1055.82,U,42.0,00:00:00,0.0,Account Executive,IT,Mass Customer,N,No,0.0,4527 Butterfield Circle,2076.0,NSW,9.0,2017-12-30,11.0
10138,71,3202,2017-12-19,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2011-01-10 00:00:00,737.1700000000001,Male,74.0,1994-09-10 00:00:00,28.0,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2.0,778 7th Parkway,2071.0,NSW,9.0,2017-12-30,11.0
10671,77,719,2017-12-19,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10 00:00:00,445.2099999999999,Male,2.0,1953-12-30 00:00:00,69.0,Administrative Officer,Retail,Mass Customer,N,No,14.0,14254 Hallows Parkway,4615.0,QLD,1.0,2017-12-30,11.0
11010,0,705,2017-12-19,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00,133.38,Male,48.0,1964-01-16 00:00:00,59.0,Quality Engineer,Retail,High Net Worth,N,No,14.0,15 Emmet Street,2233.0,NSW,10.0,2017-12-30,11.0
11438,28,2081,2017-12-19,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05 00:00:00,133.7800000000002,Female,69.0,1972-06-21 00:00:00,51.0,Senior Editor,Financial Services,Mass Customer,N,No,13.0,2444 Aberg Hill,2067.0,NSW,12.0,2017-12-30,11.0
11669,80,2033,2017-12-19,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18 00:00:00,872.8900000000001,Male,36.0,1971-08-31 00:00:00,51.0,Dental Hygienist,Health,High Net Worth,N,No,10.0,1 Sloan Avenue,2176.0,NSW,10.0,2017-12-30,11.0
12116,42,3133,2017-12-19,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19 00:00:00,199.0999999999999,Female,89.0,1999-05-10 00:00:00,24.0,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2.0,21 2nd Pass,2566.0,NSW,8.0,2017-12-30,11.0
12417,85,745,2017-12-19,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2003-01-05 00:00:00,547.28,Female,84.0,1978-03-22 00:00:00,0.0,0,Manufacturing,Mass Customer,N,Yes,13.0,345 Dovetail Avenue,4305.0,QLD,5.0,2017-12-30,11.0
13762,67,1815,2017-12-19,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00,167.20999999999998,Female,23.0,1954-03-26 00:00:00,69.0,Software Test Engineer I,Argiculture,Mass Customer,N,Yes,19.0,1508 Hooker Avenue,2000.0,NSW,8.0,2017-12-30,11.0
14487,54,995,2017-12-19,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-08-10 00:00:00,1279.3999999999999,Male,16.0,1965-11-12 00:00:00,57.0,Information Systems Manager,Health,Mass Customer,N,Yes,19.0,31369 Meadow Valley Road,4034.0,QLD,5.0,2017-12-30,11.0
14994,35,3112,2017-12-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00,448.67999999999995,Male,41.0,2001-04-22 00:00:00,22.0,Internal Auditor,Retail,High Net Worth,N,Yes,1.0,944 Becker Road,3162.0,VIC,11.0,2017-12-30,11.0
16299,3,1589,2017-12-19,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2000-05-22 00:00:00,1702.5499999999997,Male,83.0,1989-07-08 00:00:00,34.0,Human Resources Manager,Health,Mass Customer,N,Yes,4.0,78000 Arrowood Center,2775.0,NSW,9.0,2017-12-30,11.0
16300,91,3139,2017-12-19,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00,128.45999999999992,Male,65.0,1973-06-13 00:00:00,50.0,Paralegal,Financial Services,High Net Worth,N,Yes,17.0,24712 Hazelcrest Lane,3024.0,VIC,7.0,2017-12-30,11.0
18833,9,2130,2017-12-19,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1994-07-12 00:00:00,133.7800000000002,Female,95.0,1990-01-01 00:00:00,33.0,Structural Engineer,Property,High Net Worth,N,Yes,16.0,26064 Morningstar Junction,2480.0,NSW,2.0,2017-12-30,11.0
19157,88,2520,2017-12-19,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2003-09-10 00:00:00,817.36,Male,71.0,1974-05-27 00:00:00,49.0,Accountant III,Retail,Affluent Customer,N,Yes,10.0,6188 Anniversary Circle,4551.0,QLD,6.0,2017-12-30,11.0
60,60,3473,2017-12-18,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2014-07-28 00:00:00,217.51,U,34.0,00:00:00,0.0,Analog Circuit Design manager,IT,Mass Customer,N,No,0.0,7279 Steensland Circle,3803.0,VIC,7.0,2017-12-30,12.0
62,33,1824,2017-12-18,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11 00:00:00,144.26,Female,12.0,1959-10-12 00:00:00,63.0,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5.0,2364 Dovetail Way,3048.0,VIC,6.0,2017-12-30,12.0
315,40,3118,2017-12-18,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21 00:00:00,1295.43,Male,54.0,1993-01-22 00:00:00,30.0,Occupational Therapist,Health,High Net Worth,N,No,9.0,81183 Maple Wood Plaza,4152.0,QLD,8.0,2017-12-30,12.0
942,11,2505,2017-12-18,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05 00:00:00,195.33999999999992,Female,45.0,1980-08-25 00:00:00,42.0,VP Marketing,Financial Services,High Net Worth,N,No,3.0,30 Redwing Pass,2112.0,NSW,11.0,2017-12-30,12.0
1052,66,2775,2017-12-18,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2016-12-06 00:00:00,64.92999999999995,Female,40.0,1966-12-02 00:00:00,56.0,Account Executive,Manufacturing,Mass Customer,N,Yes,7.0,75642 Kinsman Terrace,4014.0,QLD,8.0,2017-12-30,12.0
1491,79,1081,2017-12-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09 00:00:00,737.5699999999999,Female,25.0,1985-10-21 00:00:00,37.0,Social Worker,Health,Mass Customer,N,No,16.0,05415 Basil Junction,2450.0,NSW,8.0,2017-12-30,12.0
1879,67,1577,2017-12-18,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05 00:00:00,690.49,Female,87.0,1976-09-08 00:00:00,46.0,Automation Specialist I,Manufacturing,High Net Worth,N,No,10.0,6 Hallows Pass,2118.0,NSW,11.0,2017-12-30,12.0
1971,45,1914,2017-12-18,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12 00:00:00,356.5,Male,72.0,1968-06-21 00:00:00,55.0,VP Product Management,Financial Services,Mass Customer,N,No,5.0,5 Porter Road,4014.0,QLD,6.0,2017-12-30,12.0
1982,19,1301,2017-12-18,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08 00:00:00,4.8,Female,17.0,1991-11-25 00:00:00,31.0,Structural Analysis Engineer,Health,Mass Customer,N,No,9.0,392 Ridge Oak Road,4165.0,QLD,7.0,2017-12-30,12.0
2253,0,2443,2017-12-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00,25.08999999999999,Male,30.0,1990-02-13 00:00:00,33.0,Computer Systems Analyst I,Property,High Net Worth,N,No,20.0,4 Northridge Center,2076.0,NSW,11.0,2017-12-30,12.0
3075,87,856,2017-12-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25 00:00:00,471.6,Male,63.0,1988-10-01 00:00:00,34.0,Quality Engineer,Financial Services,Mass Customer,N,Yes,9.0,94 Anhalt Way,3139.0,VIC,7.0,2017-12-30,12.0
3257,76,3142,2017-12-18,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10 00:00:00,128.45999999999992,Male,98.0,1992-08-04 00:00:00,31.0,Electrical Engineer,Manufacturing,Mass Customer,N,No,6.0,13 Basil Lane,2036.0,NSW,9.0,2017-12-30,12.0
4061,94,3402,2017-12-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09 00:00:00,641.64,Female,73.0,1985-05-04 00:00:00,38.0,Statistician II,Retail,Mass Customer,N,No,10.0,73 Glacier Hill Drive,2880.0,NSW,1.0,2017-12-30,12.0
4786,49,2559,2017-12-18,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20 00:00:00,327.9799999999999,Female,7.0,1969-06-21 00:00:00,54.0,Assistant Media Planner,Entertainment,High Net Worth,N,No,8.0,3934 Karstens Circle,2650.0,NSW,2.0,2017-12-30,12.0
5212,70,2653,2017-12-18,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11 00:00:00,198.29000000000002,Male,80.0,1995-01-05 00:00:00,28.0,Food Chemist,Health,Affluent Customer,N,No,1.0,7163 2nd Point,3931.0,VIC,8.0,2017-12-30,12.0
5346,40,2017,2017-12-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-10-01 00:00:00,583.2700000000001,Male,67.0,1995-02-11 00:00:00,28.0,Programmer II,Financial Services,Affluent Customer,N,Yes,6.0,644 Mcbride Street,2086.0,NSW,11.0,2017-12-30,12.0
5443,35,1760,2017-12-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14 00:00:00,448.67999999999995,Female,68.0,1966-04-27 00:00:00,57.0,Dental Hygienist,Health,High Net Worth,N,No,15.0,7714 Heffernan Circle,3130.0,VIC,8.0,2017-12-30,12.0
6737,46,1161,2017-12-18,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11 00:00:00,1215.34,Female,86.0,1977-01-14 00:00:00,46.0,Senior Quality Engineer,Retail,Mass Customer,N,No,15.0,0386 Mayfield Way,4122.0,QLD,7.0,2017-12-30,12.0
7133,64,829,2017-12-18,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2010-08-20 00:00:00,217.51,Male,84.0,2001-01-22 00:00:00,22.0,Environmental Tech,Financial Services,High Net Worth,N,Yes,2.0,77 Nova Junction,3218.0,VIC,8.0,2017-12-30,12.0
7435,79,2391,2017-12-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09 00:00:00,737.5699999999999,Female,72.0,1961-04-22 00:00:00,62.0,Nurse Practicioner,Health,Mass Customer,N,No,14.0,9501 Melby Avenue,4178.0,QLD,7.0,2017-12-30,12.0
7751,62,716,2017-12-18,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23 00:00:00,179.44,Female,31.0,1979-11-09 00:00:00,43.0,Social Worker,Health,Mass Customer,N,No,11.0,4033 Hermina Road,2304.0,NSW,7.0,2017-12-30,12.0
7844,46,1179,2017-12-18,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,2005-10-22 00:00:00,1544.6100000000001,Male,56.0,1988-08-15 00:00:00,35.0,Media Manager IV,Financial Services,High Net Worth,N,Yes,13.0,525 Kedzie Street,4012.0,QLD,8.0,2017-12-30,12.0
8149,0,689,2017-12-18,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2000-05-22 00:00:00,198.29000000000002,Male,91.0,1966-05-19 00:00:00,57.0,Senior Developer,Entertainment,High Net Worth,N,Yes,16.0,75826 Bellgrove Trail,3095.0,VIC,10.0,2017-12-30,12.0
8588,79,2752,2017-12-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1991-07-10 00:00:00,737.5699999999999,Female,11.0,1960-05-10 00:00:00,63.0,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,79 Eggendart Trail,3977.0,VIC,8.0,2017-12-30,12.0
8590,8,925,2017-12-18,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16 00:00:00,187.38999999999987,Male,42.0,1978-08-07 00:00:00,45.0,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0,3 Luster Junction,2323.0,NSW,4.0,2017-12-30,12.0
9237,38,1460,2017-12-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15 00:00:00,1702.5499999999997,Male,92.0,1973-07-03 00:00:00,50.0,Information Systems Manager,Financial Services,High Net Worth,N,Yes,13.0,25 Darwin Terrace,2207.0,NSW,9.0,2017-12-30,12.0
9676,10,2892,2017-12-18,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2013-03-12 00:00:00,1103.43,Male,59.0,1965-05-09 00:00:00,58.0,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7.0,4 Ilene Street,2145.0,NSW,7.0,2017-12-30,12.0
10030,81,2914,2017-12-18,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1998-12-16 00:00:00,64.50999999999999,Female,76.0,1982-11-06 00:00:00,40.0,Health Coach IV,Health,Affluent Customer,N,Yes,11.0,3 Barnett Way,2763.0,NSW,9.0,2017-12-30,12.0
10117,21,2386,2017-12-18,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1996-04-05 00:00:00,690.49,Female,93.0,1997-07-06 00:00:00,26.0,Compensation Analyst,Financial Services,Mass Customer,N,No,2.0,1 Nova Avenue,2200.0,NSW,9.0,2017-12-30,12.0
10769,100,3256,2017-12-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06 00:00:00,830.2399999999999,Female,76.0,1986-02-06 00:00:00,37.0,Professor,Financial Services,Affluent Customer,N,No,6.0,7798 Westport Trail,4031.0,QLD,9.0,2017-12-30,12.0
10997,67,1751,2017-12-18,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00,167.20999999999998,Female,49.0,1969-03-23 00:00:00,0.0,0,Health,Mass Customer,N,No,4.0,441 Old Shore Circle,2131.0,NSW,11.0,2017-12-30,12.0
11134,61,1108,2017-12-18,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17 00:00:00,14.229999999999997,Female,86.0,1962-03-06 00:00:00,61.0,Dental Hygienist,Health,Mass Customer,N,No,17.0,8 Ridgeview Park,2323.0,NSW,5.0,2017-12-30,12.0
11135,67,1359,2017-12-18,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00,167.20999999999998,Female,54.0,1993-02-24 00:00:00,30.0,Help Desk Technician,Retail,Mass Customer,N,No,6.0,91079 Lukken Way,3338.0,VIC,5.0,2017-12-30,12.0
11519,31,1357,2017-12-18,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02 00:00:00,547.28,Male,69.0,1993-05-14 00:00:00,30.0,Research Nurse,Health,High Net Worth,N,No,6.0,43811 Golf View Road,3380.0,VIC,1.0,2017-12-30,12.0
